lat,lon,pgv,lnpgv_uncertainty
47.7917,6.85,5.439e-05,0.4979
47.7917,6.8583,5.504e-05,0.4978
47.7917,6.8667,5.569e-05,0.4978
47.7917,6.875,5.637e-05,0.4977
47.7917,6.8833,5.705e-05,0.4977
47.7917,6.8917,5.776e-05,0.4976
47.7917,6.9,5.848e-05,0.4976
47.7917,6.9083,5.921e-05,0.4975
47.7917,6.9167,5.997e-05,0.4975
47.7917,6.925,6.074e-05,0.4974
47.7917,6.9333,6.153e-05,0.4974
47.7917,6.9417,6.234e-05,0.4973
47.7917,6.95,6.317e-05,0.4973
47.7917,6.9583,6.402e-05,0.4972
47.7917,6.9667,6.489e-05,0.4972
47.7917,6.975,6.578e-05,0.4971
47.7917,6.9833,6.67e-05,0.497
47.7917,6.9917,6.764e-05,0.497
47.7917,7,6.86e-05,0.4969
47.7917,7.0083,6.959e-05,0.4968
47.7917,7.0167,7.06e-05,0.4968
47.7917,7.025,7.164e-05,0.4967
47.7917,7.0333,7.271e-05,0.4966
47.7917,7.0417,7.381e-05,0.4965
47.7917,7.05,7.493e-05,0.4965
47.7917,7.0583,7.609e-05,0.4964
47.7917,7.0667,7.728e-05,0.4963
47.7917,7.075,7.85e-05,0.4962
47.7917,7.0833,7.975e-05,0.4961
47.7917,7.0917,8.103e-05,0.496
47.7917,7.1,8.235e-05,0.4959
47.7917,7.1083,8.37e-05,0.4958
47.7917,7.1167,0.0001349,0.4957
47.7917,7.125,0.0001371,0.4956
47.7917,7.1333,0.0001394,0.4955
47.7917,7.1417,0.0001418,0.4954
47.7917,7.15,0.0001443,0.4953
47.7917,7.1583,0.0001468,0.4952
47.7917,7.1667,0.0001494,0.495
47.7917,7.175,0.0001521,0.4949
47.7917,7.1833,0.0001548,0.4948
47.7917,7.1917,0.0001576,0.4946
47.7917,7.2,0.0001605,0.4945
47.7917,7.2083,0.0001635,0.4944
47.7917,7.2167,0.0001666,0.4942
47.7917,7.225,0.0001697,0.4941
47.7917,7.2333,0.0001729,0.4939
47.7917,7.2417,0.0001762,0.4938
47.7917,7.25,0.0001796,0.4936
47.7917,7.2583,0.0001831,0.4934
47.7917,7.2667,0.0001867,0.4933
47.7917,7.275,0.0001903,0.4931
47.7917,7.2833,0.000194,0.4929
47.7917,7.2917,0.0001979,0.4927
47.7917,7.3,0.0002018,0.4925
47.7917,7.3083,0.0002058,0.4924
47.7917,7.3167,0.0002098,0.4922
47.7917,7.325,0.000214,0.492
47.7917,7.3333,0.0002788,0.4918
47.7917,7.3417,0.0002843,0.4916
47.7917,7.35,0.0002037,0.4914
47.7917,7.3583,0.0002077,0.4912
47.7917,7.3667,0.0003012,0.491
47.7917,7.375,0.000307,0.4907
47.7917,7.3833,0.0003129,0.4905
47.7917,7.3917,0.0003188,0.4903
47.7917,7.4,0.0002541,0.4901
47.7917,7.4083,0.0002588,0.4899
47.7917,7.4167,0.0002634,0.4897
47.7917,7.425,0.000268,0.4895
47.7917,7.4333,0.0002726,0.4893
47.7917,7.4417,0.0002771,0.4891
47.7917,7.45,0.0002816,0.4889
47.7917,7.4583,0.000286,0.4887
47.7917,7.4667,0.0003708,0.4885
47.7917,7.475,0.0003762,0.4883
47.7917,7.4833,0.0002985,0.4881
47.7917,7.4917,0.0003023,0.4879
47.7917,7.5,0.0005401,0.4878
47.7917,7.5083,0.0005462,0.4876
47.7917,7.5167,0.0005519,0.4875
47.7917,7.525,0.0005572,0.4873
47.7917,7.5333,0.000562,0.4872
47.7917,7.5417,0.0005662,0.4871
47.7917,7.55,0.0005699,0.487
47.7917,7.5583,0.000573,0.4869
47.7917,7.5667,0.0003261,0.4868
47.7917,7.575,0.0003272,0.4867
47.7917,7.5833,0.000328,0.4867
47.7917,7.5917,0.0003284,0.4866
47.7917,7.6,0.0004197,0.4866
47.7917,7.6083,0.0004194,0.4866
47.7917,7.6167,0.0004186,0.4866
47.7917,7.625,0.0004174,0.4866
47.7917,7.6333,0.0004158,0.4866
47.7917,7.6417,0.0004137,0.4866
47.7917,7.65,0.0004113,0.4866
47.7917,7.6583,0.0004085,0.4867
47.7917,7.6667,0.0004174,0.4867
47.7917,7.675,0.0004137,0.4868
47.7917,7.6833,0.0001964,0.4869
47.7917,7.6917,0.0001944,0.487
47.7917,7.7,0.0001922,0.4871
47.7917,7.7083,0.0001898,0.4871
47.7917,7.7167,0.0001874,0.4872
47.7917,7.725,0.0001849,0.4873
47.7917,7.7333,0.0001822,0.4875
47.7917,7.7417,0.0001796,0.4876
47.7917,7.75,0.0001768,0.4877
47.7917,7.7583,0.000174,0.4878
47.7917,7.7667,0.0001712,0.4879
47.7917,7.775,0.0001684,0.488
47.7917,7.7833,0.0001655,0.4881
47.7917,7.7917,0.0001627,0.4883
47.7917,7.8,0.0001598,0.4884
47.7917,7.8083,0.000157,0.4885
47.7917,7.8167,0.0001542,0.4886
47.7917,7.825,0.0001514,0.4887
47.7917,7.8333,0.0001486,0.4888
47.7917,7.8417,0.0001459,0.4889
47.7917,7.85,0.0001432,0.489
47.7917,7.8583,0.0001405,0.4891
47.7917,7.8667,0.0001379,0.4891
47.7917,7.875,0.0001353,0.4892
47.7917,7.8833,0.0001328,0.4893
47.7917,7.8917,0.0001303,0.4893
47.7917,7.9,0.0001279,0.4894
47.7917,7.9083,0.0001256,0.4894
47.7917,7.9167,0.0001233,0.4895
47.7917,7.925,0.000121,0.4895
47.7917,7.9333,0.0001188,0.4895
47.7917,7.9417,0.0001167,0.4895
47.7917,7.95,0.0001146,0.4895
47.7917,7.9583,0.0001126,0.4895
47.7917,7.9667,0.0001106,0.4895
47.7917,7.975,0.0001087,0.4895
47.7917,7.9833,0.0001068,0.4894
47.7917,7.9917,0.000105,0.4894
47.7917,8,0.0001032,0.4894
47.7917,8.0083,0.0001015,0.4893
47.7917,8.0167,9.989e-05,0.4892
47.7917,8.025,9.829e-05,0.4891
47.7917,8.0333,9.674e-05,0.489
47.7917,8.0417,9.523e-05,0.4889
47.7917,8.05,9.378e-05,0.4888
47.7917,8.0583,9.237e-05,0.4887
47.7917,8.0667,9.1e-05,0.4886
47.7917,8.075,8.968e-05,0.4884
47.7917,8.0833,8.841e-05,0.4883
47.7917,8.0917,8.718e-05,0.4881
47.7917,8.1,8.598e-05,0.4879
47.7917,8.1083,8.483e-05,0.4877
47.7917,8.1167,8.372e-05,0.4874
47.7917,8.125,8.264e-05,0.4872
47.7917,8.1333,8.159e-05,0.4869
47.7917,8.1417,8.058e-05,0.4867
47.7917,8.15,7.961e-05,0.4863
47.7917,8.1583,7.868e-05,0.486
47.7917,8.1667,7.777e-05,0.4856
47.7917,8.175,4.283e-05,0.4853
47.7917,8.1833,3.947e-05,0.4848
47.7917,8.1917,4.809e-05,0.4844
47.7917,8.2,5.146e-05,0.4839
47.7917,8.2083,4.984e-05,0.4833
47.7917,8.2167,5.694e-05,0.4828
47.7917,8.225,6.472e-05,0.4821
47.7917,8.2333,5.999e-05,0.4814
47.7917,8.2417,4.575e-05,0.4807
47.7917,8.25,4.864e-05,0.4799
47.7917,8.2583,4.831e-05,0.479
47.7917,8.2667,4.793e-05,0.478
47.7917,8.275,4.757e-05,0.477
47.7917,8.2833,4.489e-05,0.4759
47.7917,8.2917,4.461e-05,0.4746
47.7917,8.3,6.339e-05,0.4733
47.7917,8.3083,4.019e-05,0.4718
47.7917,8.3167,4.251e-05,0.4702
47.7917,8.325,3.687e-05,0.4684
47.7917,8.3333,7.716e-05,0.4665
47.7917,8.3417,5.299e-05,0.4644
47.7917,8.35,5.418e-05,0.462
47.7917,8.3583,4.361e-05,0.4595
47.7917,8.3667,4.711e-05,0.4567
47.7917,8.375,4.882e-05,0.4536
47.7917,8.3833,5.115e-05,0.4502
47.7917,8.3917,4.112e-05,0.4465
47.7917,8.4,3.772e-05,0.4423
47.7917,8.4083,5.451e-05,0.4378
47.7917,8.4167,5.327e-05,0.4329
47.7917,8.425,5.117e-05,0.4276
47.7917,8.4333,3.893e-05,0.4218
47.7917,8.4417,3.459e-05,0.4156
47.7917,8.45,4.027e-05,0.4092
47.7917,8.4583,4.188e-05,0.4028
47.7917,8.4667,5.54e-05,0.3967
47.7917,8.475,5.614e-05,0.3914
47.7917,8.4833,4.917e-05,0.3877
47.7917,8.4917,3.519e-05,0.3861
47.7917,8.5,5.183e-05,0.387
47.7917,8.5083,5.18e-05,0.39
47.7917,8.5167,5.024e-05,0.3946
47.7917,8.525,4.32e-05,0.4002
47.7917,8.5333,4.816e-05,0.4061
47.7917,8.5417,4.797e-05,0.412
47.7917,8.55,4.095e-05,0.4176
47.7917,8.5583,4.931e-05,0.4229
47.7917,8.5667,4.035e-05,0.4277
47.7917,8.575,3.117e-05,0.4321
47.7917,8.5833,3.978e-05,0.436
47.7917,8.5917,4.749e-05,0.4396
47.7917,8.6,3.186e-05,0.4427
47.7917,8.6083,4.672e-05,0.4455
47.7917,8.6167,3.232e-05,0.448
47.7917,8.625,4.683e-05,0.4502
47.7917,8.6333,4.511e-05,0.4521
47.7917,8.6417,5.169e-05,0.4539
47.7917,8.65,4.914e-05,0.4554
47.7917,8.6583,4.404e-05,0.4567
47.7917,8.6667,4.131e-05,0.4579
47.7917,8.675,4.112e-05,0.459
47.7917,8.6833,8.915e-05,0.46
47.7917,8.6917,6.044e-05,0.4608
47.7917,8.7,3.949e-05,0.4616
47.7917,8.7083,4.286e-05,0.4622
47.7917,8.7167,4.519e-05,0.4628
47.7917,8.725,4.628e-05,0.4633
47.7917,8.7333,4.098e-05,0.4638
47.7917,8.7417,3.003e-05,0.4642
47.7917,8.75,3.102e-05,0.4645
47.7917,8.7583,3.682e-05,0.4649
47.7917,8.7667,2.908e-05,0.4651
47.7917,8.775,3.283e-05,0.4654
47.7917,8.7833,3.234e-05,0.4656
47.7917,8.7917,3.251e-05,0.4658
47.7917,8.8,3.149e-05,0.4661
47.7917,8.8083,3.197e-05,0.4663
47.7917,8.8167,3.238e-05,0.4665
47.7917,8.825,4.417e-05,0.4667
47.7917,8.8333,6.083e-05,0.467
47.7917,8.8417,5.877e-05,0.4672
47.7917,8.85,0.0001087,0.4675
47.7917,8.8583,8.039e-05,0.4679
47.7917,8.8667,8.545e-05,0.4683
47.7917,8.875,4.45e-05,0.4687
47.7917,8.8833,4.457e-05,0.4692
47.7917,8.8917,8.604e-05,0.4698
47.7917,8.9,3.506e-05,0.4704
47.7917,8.9083,4.927e-05,0.471
47.7917,8.9167,4.321e-05,0.4717
47.7917,8.925,5.261e-05,0.4724
47.7917,8.9333,5.843e-05,0.4731
47.7917,8.9417,3.203e-05,0.4739
47.7917,8.95,3.742e-05,0.4747
47.7917,8.9583,4.353e-05,0.4755
47.7917,8.9667,2.665e-05,0.4763
47.7917,8.975,4.944e-05,0.4771
47.7917,8.9833,2.9e-05,0.4779
47.7917,8.9917,2.897e-05,0.4787
47.7917,9,4.58e-05,0.4795
47.7917,9.0083,2.841e-05,0.4803
47.7917,9.0167,2.943e-05,0.4811
47.7917,9.025,2.754e-05,0.4818
47.7917,9.0333,2.658e-05,0.4826
47.7917,9.0417,3.098e-05,0.4833
47.7917,9.05,5.602e-05,0.484
47.7917,9.0583,3.325e-05,0.4846
47.7917,9.0667,3.285e-05,0.4853
47.7917,9.075,3.246e-05,0.4859
47.7917,9.0833,3.207e-05,0.4865
47.7917,9.0917,3.169e-05,0.487
47.7917,9.1,3.132e-05,0.4876
47.7917,9.1083,3.047e-05,0.4881
47.7917,9.1167,2.923e-05,0.4886
47.7917,9.125,3.131e-05,0.4891
47.7917,9.1333,2.94e-05,0.4895
47.7917,9.1417,2.643e-05,0.49
47.7917,9.15,2.872e-05,0.4904
47.7917,9.1583,2.621e-05,0.4908
47.7917,9.1667,3.419e-05,0.4912
47.7917,9.175,2.525e-05,0.4915
47.7917,9.1833,2.575e-05,0.4919
47.7917,9.1917,6.474e-05,0.4922
47.7917,9.2,3.507e-05,0.4925
47.7917,9.2083,2.529e-05,0.4928
47.7917,9.2167,2.453e-05,0.4931
47.7917,9.225,2.452e-05,0.4934
47.7917,9.2333,3.583e-05,0.4936
47.7917,9.2417,2.225e-05,0.4939
47.7917,9.25,2.623e-05,0.4941
47.7917,9.2583,2.464e-05,0.4944
47.7917,9.2667,5.308e-05,0.4946
47.7917,9.275,8.557e-05,0.4948
47.7917,9.2833,8.711e-05,0.495
47.7917,9.2917,7.556e-05,0.4952
47.7917,9.3,2.433e-05,0.4953
47.7917,9.3083,2.245e-05,0.4955
47.7917,9.3167,3.537e-05,0.4957
47.7917,9.325,2.162e-05,0.4958
47.7917,9.3333,2.148e-05,0.496
47.7917,9.3417,2.248e-05,0.4961
47.7917,9.35,2.18e-05,0.4962
47.7917,9.3583,2.108e-05,0.4963
47.7917,9.3667,2.004e-05,0.4965
47.7917,9.375,2.096e-05,0.4966
47.7917,9.3833,1.85e-05,0.4967
47.7917,9.3917,2.501e-05,0.4968
47.7917,9.4,2.065e-05,0.4969
47.7917,9.4083,1.877e-05,0.497
47.7917,9.4167,2.203e-05,0.4971
47.7917,9.425,2.336e-05,0.4972
47.7917,9.4333,1.942e-05,0.4972
47.7917,9.4417,1.687e-05,0.4973
47.7917,9.45,1.725e-05,0.4974
47.7917,9.4583,1.671e-05,0.4975
47.7917,9.4667,4.231e-05,0.4975
47.7917,9.475,2.35e-05,0.4976
47.7917,9.4833,1.97e-05,0.4977
47.7917,9.4917,1.897e-05,0.4977
47.7917,9.5,3.193e-05,0.4978
47.7917,9.5083,2.454e-05,0.4978
47.7917,9.5167,2.019e-05,0.4979
47.7917,9.525,2.204e-05,0.4979
47.7917,9.5333,2.31e-05,0.498
47.7917,9.5417,2.319e-05,0.498
47.7917,9.55,2.251e-05,0.498
47.7917,9.5583,3.02e-05,0.4981
47.7917,9.5667,2.436e-05,0.4981
47.7917,9.575,2.712e-05,0.4982
47.7917,9.5833,2.692e-05,0.4982
47.7917,9.5917,2.672e-05,0.4982
47.7917,9.6,2.653e-05,0.4983
47.7917,9.6083,3.036e-05,0.4983
47.7917,9.6167,3.014e-05,0.4983
47.7917,9.625,2.596e-05,0.4983
47.7917,9.6333,2.578e-05,0.4984
47.7917,9.6417,2.56e-05,0.4984
47.7917,9.65,2.542e-05,0.4984
47.7917,9.6583,3.101e-05,0.4984
47.7917,9.6667,3.08e-05,0.4984
47.7917,9.675,2.49e-05,0.4985
47.7917,9.6833,2.473e-05,0.4985
47.7917,9.6917,2.456e-05,0.4985
47.7917,9.7,2.439e-05,0.4985
47.7917,9.7083,2.423e-05,0.4985
47.7917,9.7167,2.406e-05,0.4986
47.7917,9.725,2.39e-05,0.4986
47.7917,9.7333,2.375e-05,0.4986
47.7917,9.7417,2.359e-05,0.4986
47.7917,9.75,2.343e-05,0.4986
47.7917,9.7583,2.328e-05,0.4986
47.7917,9.7667,2.313e-05,0.4986
47.7917,9.775,2.298e-05,0.4986
47.7917,9.7833,2.283e-05,0.4987
47.7917,9.7917,3.134e-05,0.4987
47.7917,9.8,3.114e-05,0.4987
47.7917,9.8083,3.094e-05,0.4987
47.7917,9.8167,3.075e-05,0.4987
47.7917,9.825,2.599e-05,0.4987
47.7917,9.8333,2.583e-05,0.4987
47.7917,9.8417,2.184e-05,0.4987
47.7917,9.85,2.17e-05,0.4987
47.7917,9.8583,2.156e-05,0.4987
47.7917,9.8667,2.143e-05,0.4987
47.7917,9.875,2.943e-05,0.4987
47.7917,9.8833,2.925e-05,0.4987
47.7917,9.8917,2.104e-05,0.4987
47.7917,9.9,2.091e-05,0.4988
47.7917,9.9083,2.078e-05,0.4988
47.7917,9.9167,2.066e-05,0.4988
47.7917,9.925,2.053e-05,0.4988
47.7917,9.9333,2.041e-05,0.4988
47.7917,9.9417,2.029e-05,0.4988
47.7917,9.95,2.017e-05,0.4988
47.7917,9.9583,2.005e-05,0.4988
47.7917,9.9667,1.993e-05,0.4988
47.7917,9.975,2.329e-05,0.4988
47.7917,9.9833,2.315e-05,0.4988
47.7917,9.9917,1.958e-05,0.4988
47.7917,10,1.946e-05,0.4988
47.7917,10.0083,1.935e-05,0.4988
47.7917,10.0167,1.924e-05,0.4988
47.7917,10.025,2.069e-05,0.4988
47.7917,10.0333,2.057e-05,0.4988
47.7917,10.0417,1.986e-05,0.4988
47.7917,10.05,1.974e-05,0.4988
47.7917,10.0583,2.296e-05,0.4988
47.7917,10.0667,2.283e-05,0.4988
47.7917,10.075,1.848e-05,0.4988
47.7917,10.0833,1.837e-05,0.4988
47.7917,10.0917,2.244e-05,0.4988
47.7917,10.1,2.231e-05,0.4988
47.7917,10.1083,2.219e-05,0.4988
47.7917,10.1167,2.206e-05,0.4988
47.7917,10.125,2.194e-05,0.4988
47.7917,10.1333,2.182e-05,0.4988
47.7917,10.1417,2.17e-05,0.4988
47.7917,10.15,2.157e-05,0.4988
47.7917,10.1583,2.146e-05,0.4988
47.7917,10.1667,2.134e-05,0.4988
47.7917,10.175,1.796e-05,0.4988
47.7917,10.1833,1.786e-05,0.4988
47.7917,10.1917,1.708e-05,0.4988
47.7917,10.2,1.699e-05,0.4988
47.7917,10.2083,1.69e-05,0.4988
47.7917,10.2167,1.68e-05,0.4988
47.7917,10.225,1.704e-05,0.4988
47.7917,10.2333,1.695e-05,0.4988
47.7917,10.2417,2.031e-05,0.4988
47.7917,10.25,2.02e-05,0.4988
47.7917,10.2583,1.668e-05,0.4988
47.7917,10.2667,1.659e-05,0.4988
47.7917,10.275,1.65e-05,0.4988
47.7917,10.2833,1.641e-05,0.4988
47.7917,10.2917,1.6e-05,0.4988
47.7917,10.3,1.592e-05,0.4988
47.7917,10.3083,1.583e-05,0.4988
47.7917,10.3167,1.575e-05,0.4988
47.7917,10.325,1.566e-05,0.4988
47.7917,10.3333,1.558e-05,0.4988
47.7917,10.3417,1.55e-05,0.4988
47.7917,10.35,1.542e-05,0.4988
47.7917,10.3583,2.14e-05,0.4988
47.7917,10.3667,2.128e-05,0.4988
47.7917,10.375,1.517e-05,0.4988
47.7917,10.3833,1.509e-05,0.4988
47.7917,10.3917,1.664e-05,0.4988
47.7917,10.4,1.655e-05,0.4988
47.7917,10.4083,1.486e-05,0.4988
47.7917,10.4167,1.478e-05,0.4988
47.7917,10.425,1.47e-05,0.4988
47.7917,10.4333,1.463e-05,0.4988
47.7917,10.4417,2.03e-05,0.4988
47.7917,10.45,2.02e-05,0.4988
47.7917,10.4583,1.44e-05,0.4988
47.7917,10.4667,1.433e-05,0.4988
47.7917,10.475,1.425e-05,0.4988
47.7917,10.4833,1.418e-05,0.4988
47.7917,10.4917,1.41e-05,0.4988
47.7917,10.5,1.403e-05,0.4988
47.7917,10.5083,1.396e-05,0.4988
47.7917,10.5167,1.389e-05,0.4988
47.7917,10.525,1.395e-05,0.4988
47.7917,10.5333,1.388e-05,0.4988
47.7917,10.5417,1.89e-05,0.4988
47.7917,10.55,1.88e-05,0.4988
47.7917,10.5583,1.354e-05,0.4988
47.7917,10.5667,1.347e-05,0.4988
47.7917,10.575,1.34e-05,0.4988
47.7917,10.5833,1.333e-05,0.4988
47.7917,10.5917,1.326e-05,0.4988
47.7917,10.6,1.32e-05,0.4988
47.7833,5.9,2.139e-05,0.4988
47.7833,5.9083,2.153e-05,0.4988
47.7833,5.9167,2.167e-05,0.4988
47.7833,5.925,2.181e-05,0.4988
47.7833,5.9333,2.195e-05,0.4988
47.7833,5.9417,2.209e-05,0.4988
47.7833,5.95,2.223e-05,0.4988
47.7833,5.9583,2.238e-05,0.4988
47.7833,5.9667,2.253e-05,0.4988
47.7833,5.975,2.267e-05,0.4988
47.7833,5.9833,2.282e-05,0.4988
47.7833,5.9917,2.298e-05,0.4988
47.7833,6,2.313e-05,0.4988
47.7833,6.0083,2.328e-05,0.4988
47.7833,6.0167,2.95e-05,0.4988
47.7833,6.025,2.97e-05,0.4988
47.7833,6.0333,3.764e-05,0.4988
47.7833,6.0417,3.79e-05,0.4988
47.7833,6.05,3.815e-05,0.4988
47.7833,6.0583,3.841e-05,0.4988
47.7833,6.0667,3.867e-05,0.4988
47.7833,6.075,3.894e-05,0.4988
47.7833,6.0833,3.92e-05,0.4988
47.7833,6.0917,3.947e-05,0.4988
47.7833,6.1,2.508e-05,0.4988
47.7833,6.1083,2.525e-05,0.4988
47.7833,6.1167,3.799e-05,0.4988
47.7833,6.125,3.826e-05,0.4988
47.7833,6.1333,3.853e-05,0.4988
47.7833,6.1417,3.88e-05,0.4988
47.7833,6.15,5.398e-05,0.4988
47.7833,6.1583,5.436e-05,0.4988
47.7833,6.1667,5.475e-05,0.4988
47.7833,6.175,5.514e-05,0.4988
47.7833,6.1833,5.553e-05,0.4988
47.7833,6.1917,5.593e-05,0.4988
47.7833,6.2,5.633e-05,0.4988
47.7833,6.2083,5.674e-05,0.4988
47.7833,6.2167,4.862e-05,0.4988
47.7833,6.225,4.897e-05,0.4988
47.7833,6.2333,5.798e-05,0.4988
47.7833,6.2417,5.841e-05,0.4988
47.7833,6.25,5.884e-05,0.4988
47.7833,6.2583,5.927e-05,0.4988
47.7833,6.2667,5.971e-05,0.4988
47.7833,6.275,6.015e-05,0.4988
47.7833,6.2833,6.06e-05,0.4988
47.7833,6.2917,6.106e-05,0.4988
47.7833,6.3,5.234e-05,0.4988
47.7833,6.3083,5.273e-05,0.4988
47.7833,6.3167,4.52e-05,0.4988
47.7833,6.325,4.555e-05,0.4988
47.7833,6.3333,4.868e-05,0.4988
47.7833,6.3417,4.905e-05,0.4988
47.7833,6.35,4.943e-05,0.4988
47.7833,6.3583,4.982e-05,0.4988
47.7833,6.3667,5.021e-05,0.4988
47.7833,6.375,5.06e-05,0.4988
47.7833,6.3833,5.1e-05,0.4988
47.7833,6.3917,5.141e-05,0.4988
47.7833,6.4,5.182e-05,0.4988
47.7833,6.4083,5.223e-05,0.4987
47.7833,6.4167,5.265e-05,0.4987
47.7833,6.425,5.308e-05,0.4987
47.7833,6.4333,5.351e-05,0.4987
47.7833,6.4417,5.395e-05,0.4987
47.7833,6.45,5.439e-05,0.4987
47.7833,6.4583,5.484e-05,0.4987
47.7833,6.4667,3.489e-05,0.4987
47.7833,6.475,3.518e-05,0.4987
47.7833,6.4833,3.548e-05,0.4987
47.7833,6.4917,3.578e-05,0.4987
47.7833,6.5,3.609e-05,0.4987
47.7833,6.5083,3.64e-05,0.4987
47.7833,6.5167,3.671e-05,0.4987
47.7833,6.525,3.703e-05,0.4986
47.7833,6.5333,3.735e-05,0.4986
47.7833,6.5417,3.768e-05,0.4986
47.7833,6.55,3.801e-05,0.4986
47.7833,6.5583,3.834e-05,0.4986
47.7833,6.5667,3.869e-05,0.4986
47.7833,6.575,3.903e-05,0.4986
47.7833,6.5833,3.939e-05,0.4986
47.7833,6.5917,3.975e-05,0.4986
47.7833,6.6,4.011e-05,0.4985
47.7833,6.6083,4.048e-05,0.4985
47.7833,6.6167,4.086e-05,0.4985
47.7833,6.625,4.124e-05,0.4985
47.7833,6.6333,4.163e-05,0.4985
47.7833,6.6417,4.203e-05,0.4985
47.7833,6.65,4.243e-05,0.4985
47.7833,6.6583,4.284e-05,0.4984
47.7833,6.6667,4.325e-05,0.4984
47.7833,6.675,4.368e-05,0.4984
47.7833,6.6833,4.411e-05,0.4984
47.7833,6.6917,4.455e-05,0.4984
47.7833,6.7,4.5e-05,0.4983
47.7833,6.7083,4.545e-05,0.4983
47.7833,6.7167,4.592e-05,0.4983
47.7833,6.725,4.639e-05,0.4983
47.7833,6.7333,4.687e-05,0.4982
47.7833,6.7417,4.736e-05,0.4982
47.7833,6.75,4.786e-05,0.4982
47.7833,6.7583,4.837e-05,0.4982
47.7833,6.7667,4.889e-05,0.4981
47.7833,6.775,4.942e-05,0.4981
47.7833,6.7833,4.996e-05,0.4981
47.7833,6.7917,5.052e-05,0.4981
47.7833,6.8,5.108e-05,0.498
47.7833,6.8083,5.166e-05,0.498
47.7833,6.8167,5.224e-05,0.498
47.7833,6.825,5.284e-05,0.4979
47.7833,6.8333,5.346e-05,0.4979
47.7833,6.8417,5.409e-05,0.4978
47.7833,6.85,5.473e-05,0.4978
47.7833,6.8583,5.538e-05,0.4978
47.7833,6.8667,5.605e-05,0.4977
47.7833,6.875,5.674e-05,0.4977
47.7833,6.8833,5.744e-05,0.4976
47.7833,6.8917,5.815e-05,0.4976
47.7833,6.9,5.889e-05,0.4975
47.7833,6.9083,5.964e-05,0.4975
47.7833,6.9167,6.041e-05,0.4974
47.7833,6.925,6.12e-05,0.4974
47.7833,6.9333,6.201e-05,0.4973
47.7833,6.9417,6.283e-05,0.4973
47.7833,6.95,6.368e-05,0.4972
47.7833,6.9583,6.455e-05,0.4971
47.7833,6.9667,6.544e-05,0.4971
47.7833,6.975,6.636e-05,0.497
47.7833,6.9833,6.73e-05,0.4969
47.7833,6.9917,6.826e-05,0.4969
47.7833,7,6.925e-05,0.4968
47.7833,7.0083,7.027e-05,0.4967
47.7833,7.0167,7.131e-05,0.4967
47.7833,7.025,7.238e-05,0.4966
47.7833,7.0333,7.348e-05,0.4965
47.7833,7.0417,7.461e-05,0.4964
47.7833,7.05,7.578e-05,0.4963
47.7833,7.0583,7.697e-05,0.4962
47.7833,7.0667,7.82e-05,0.4961
47.7833,7.075,7.947e-05,0.496
47.7833,7.0833,8.076e-05,0.4959
47.7833,7.0917,8.209e-05,0.4958
47.7833,7.1,8.345e-05,0.4957
47.7833,7.1083,8.486e-05,0.4956
47.7833,7.1167,0.0001747,0.4955
47.7833,7.125,0.0001778,0.4954
47.7833,7.1333,0.00016,0.4953
47.7833,7.1417,0.0001628,0.4952
47.7833,7.15,0.0001466,0.4951
47.7833,7.1583,0.0001493,0.4949
47.7833,7.1667,0.000152,0.4948
47.7833,7.175,0.0001548,0.4947
47.7833,7.1833,0.0001577,0.4945
47.7833,7.1917,0.0001607,0.4944
47.7833,7.2,0.0001637,0.4942
47.7833,7.2083,0.0001668,0.4941
47.7833,7.2167,0.0001701,0.4939
47.7833,7.225,0.0001734,0.4938
47.7833,7.2333,0.0001768,0.4936
47.7833,7.2417,0.0001803,0.4934
47.7833,7.25,0.000184,0.4933
47.7833,7.2583,0.0001877,0.4931
47.7833,7.2667,0.0001915,0.4929
47.7833,7.275,0.0001954,0.4927
47.7833,7.2833,0.0001994,0.4925
47.7833,7.2917,0.0002035,0.4923
47.7833,7.3,0.0002654,0.4921
47.7833,7.3083,0.0002709,0.4919
47.7833,7.3167,0.0002765,0.4917
47.7833,7.325,0.0002823,0.4915
47.7833,7.3333,0.0002882,0.4913
47.7833,7.3417,0.0002942,0.491
47.7833,7.35,0.0002657,0.4908
47.7833,7.3583,0.0002712,0.4906
47.7833,7.3667,0.0003128,0.4904
47.7833,7.375,0.0003192,0.4901
47.7833,7.3833,0.0003256,0.4899
47.7833,7.3917,0.0003322,0.4897
47.7833,7.4,0.0002651,0.4894
47.7833,7.4083,0.0002703,0.4892
47.7833,7.4167,0.0002755,0.489
47.7833,7.425,0.0002806,0.4887
47.7833,7.4333,0.0002858,0.4885
47.7833,7.4417,0.0002909,0.4883
47.7833,7.45,0.0002959,0.4881
47.7833,7.4583,0.0003009,0.4878
47.7833,7.4667,0.0003057,0.4876
47.7833,7.475,0.0003105,0.4874
47.7833,7.4833,0.000315,0.4872
47.7833,7.4917,0.0003194,0.487
47.7833,7.5,0.0005711,0.4868
47.7833,7.5083,0.0005779,0.4867
47.7833,7.5167,0.0005843,0.4865
47.7833,7.525,0.0005902,0.4863
47.7833,7.5333,0.0005956,0.4862
47.7833,7.5417,0.0006004,0.4861
47.7833,7.55,0.0006047,0.4859
47.7833,7.5583,0.0006083,0.4858
47.7833,7.5667,0.0003463,0.4857
47.7833,7.575,0.0003475,0.4857
47.7833,7.5833,0.0002199,0.4856
47.7833,7.5917,0.0002202,0.4855
47.7833,7.6,0.0002202,0.4855
